date,team,assists,ats margin,ats streak,biggest lead,blocks,conference,defensive rebounds,fast break points,field goals attempted,field goals made,fouls,free throws attempted,free throws made,game number,line,losses,margin,margin after the first,margin after the third,margin at the half,matchup losses,matchup wins,offensive rebounds,playoffs,points,points in the paint,position,rebounds,rest,season,steals,streak,team rebounds,three pointers attempted,three pointers made,total,turnovers,wins,o:team,o:assists,o:ats margin,o:ats streak,o:biggest lead,o:blocks,o:conference,o:defensive rebounds,o:fast break points,o:field goals attempted,o:field goals made,o:fouls,o:free throws attempted,o:free throws made,o:game number,o:line,o:losses,o:margin,o:margin after the first,o:margin after the third,o:margin at the half,o:matchup losses,o:matchup wins,o:offensive rebounds,o:playoffs,o:points,o:points in the paint,o:position,o:rebounds,o:rest,o:season,o:steals,o:streak,o:team rebounds,o:three pointers attempted,o:three pointers made,o:total,o:turnovers,o:wins
20131207,Pacers,22,14.5,1,26,3,Eastern,33,7,71,38,16,28,26,20,3.5,2,11,-8,22,4,0,0,8,0,111,26,0,41,2,2013,8,1,4,19,9,190.5,14,17,Spurs,24,-14.5,-2,13,1,Western,24,7,91,41,21,6,5,19,-3.5,3,-11,8,-22,-4,0,0,10,0,100,34,0,34,4,2013,6,1,7,26,13,190.5,11,15
20131207,Timberwolves,13,-14.5,-1,6,1,Western,28,14,82,24,15,39,29,20,6.5,10,-21,1,-16,-13,0,0,17,0,82,28,0,45,5,2013,11,-1,12,22,5,203,18,9,Heat,23,14.5,-3,24,8,Eastern,37,24,78,43,28,19,13,20,-6.5,5,21,-1,16,13,0,0,7,0,103,56,0,44,1,2013,11,-2,8,18,4,203,20,14
20131207,Heat,23,14.5,-3,24,8,Eastern,37,24,78,43,28,19,13,20,-6.5,5,21,-1,16,13,0,0,7,0,103,56,0,44,1,2013,11,-2,8,18,4,203,20,14,Timberwolves,13,-14.5,-1,6,1,Western,28,14,82,24,15,39,29,20,6.5,10,-21,1,-16,-13,0,0,17,0,82,28,0,45,5,2013,11,-1,12,22,5,203,18,9
20131207,Trailblazers,22,-7.5,4,3,3,Western,33,4,87,39,13,24,19,21,-5.5,3,-2,2,-3,-2,0,0,17,0,106,36,0,50,0,2013,4,4,7,30,9,208,16,17,Mavericks,26,7.5,1,10,3,Western,29,5,87,46,21,11,8,21,5.5,8,2,-2,3,2,0,0,7,0,108,54,0,36,2,2013,7,2,4,16,8,208,12,12
20131207,Mavericks,26,7.5,1,10,3,Western,29,5,87,46,21,11,8,21,5.5,8,2,-2,3,2,0,0,7,0,108,54,0,36,2,2013,7,2,4,16,8,208,12,12,Trailblazers,22,-7.5,4,3,3,Western,33,4,87,39,13,24,19,21,-5.5,3,-2,2,-3,-2,0,0,17,0,106,36,0,50,0,2013,4,4,7,30,9,208,16,17
20131208,Knicks,13,-46.5,2,0,3,Eastern,22,6,73,25,18,23,17,19,-5.5,13,-41,-23,-36,-27,0,0,4,0,73,22,0,26,1,2013,10,2,9,16,6,192,14,5,Celtics,22,46.5,2,45,3,Eastern,39,22,72,39,19,27,22,22,5.5,12,41,23,36,27,0,0,7,0,114,42,0,46,1,2013,9,2,11,25,14,192,16,9
20131208,Celtics,22,46.5,2,45,3,Eastern,39,22,72,39,19,27,22,22,5.5,12,41,23,36,27,0,0,7,0,114,42,0,46,1,2013,9,2,11,25,14,192,16,9,Knicks,13,-46.5,2,0,3,Eastern,22,6,73,25,18,23,17,19,-5.5,13,-41,-23,-36,-27,0,0,4,0,73,22,0,26,1,2013,10,2,9,16,6,192,14,5
20131208,Lakers,22,-17.5,1,0,3,Western,32,4,79,34,23,20,17,20,-5.5,9,-12,-10,-5,-4,0,0,8,0,94,32,0,40,1,2013,7,1,9,28,9,204,19,10,Raptors,19,17.5,-5,14,4,Eastern,32,19,82,40,18,25,22,19,5.5,12,12,10,5,4,0,0,6,0,106,62,0,38,1,2013,11,-5,6,26,4,204,11,6
20131208,Raptors,19,17.5,-5,14,4,Eastern,32,19,82,40,18,25,22,19,5.5,12,12,10,5,4,0,0,6,0,106,62,0,38,1,2013,11,-5,6,26,4,204,11,6,Lakers,22,-17.5,1,0,3,Western,32,4,79,34,23,20,17,20,-5.5,9,-12,-10,-5,-4,0,0,8,0,94,32,0,40,1,2013,7,1,9,28,9,204,19,10
20131208,Pistons,17,-11,4,0,2,Eastern,27,11,85,36,21,22,16,21,4,10,-15,-8,-21,-6,0,1,16,0,95,56,0,43,0,2013,10,4,10,20,7,197.5,17,10,Heat,26,11,1,23,3,Eastern,29,26,72,40,18,21,19,21,-4,5,15,8,21,6,1,0,5,0,110,40,0,34,0,2013,8,1,2,28,11,197.5,17,15
20131208,Heat,26,11,1,23,3,Eastern,29,26,72,40,18,21,19,21,-4,5,15,8,21,6,1,0,5,0,110,40,0,34,0,2013,8,1,2,28,11,197.5,17,15,Pistons,17,-11,4,0,2,Eastern,27,11,85,36,21,22,16,21,4,10,-15,-8,-21,-6,0,1,16,0,95,56,0,43,0,2013,10,4,10,20,7,197.5,17,10
20131208,Rockets,22,-3,1,22,10,Western,45,13,76,32,20,42,24,22,-13,7,10,10,22,14,0,0,15,0,98,36,0,60,1,2013,5,1,13,33,10,209,18,14,Magic,14,3,-1,7,7,Eastern,28,12,93,32,29,28,16,20,13,13,-10,-10,-22,-14,0,0,15,0,88,38,0,43,1,2013,13,-4,19,29,8,209,7,6
20131208,Magic,14,3,-1,7,7,Eastern,28,12,93,32,29,28,16,20,13,13,-10,-10,-22,-14,0,0,15,0,88,38,0,43,1,2013,13,-4,19,29,8,209,7,6,Rockets,22,-3,1,22,10,Western,45,13,76,32,20,42,24,22,-13,7,10,10,22,14,0,0,15,0,98,36,0,60,1,2013,5,1,13,33,10,209,18,14
20131208,Thunder,27,19,1,29,8,Western,36,22,77,47,24,20,19,19,-5,4,24,10,21,19,0,0,10,0,118,46,0,46,1,2013,6,1,3,13,5,194.5,18,14,Pacers,13,-19,2,0,4,Eastern,20,12,85,34,18,21,19,21,5,2,-24,-10,-21,-19,0,0,9,0,94,46,0,29,0,2013,9,2,6,21,7,194.5,13,18
20131208,Pacers,13,-19,2,0,4,Eastern,20,12,85,34,18,21,19,21,5,2,-24,-10,-21,-19,0,0,9,0,94,46,0,29,0,2013,9,2,6,21,7,194.5,13,18,Thunder,27,19,1,29,8,Western,36,22,77,47,24,20,19,19,-5,4,24,10,21,19,0,0,10,0,118,46,0,46,1,2013,6,1,3,13,5,194.5,18,14
20131209,Hornets,22,9.5,4,15,4,Eastern,39,6,94,43,16,29,23,21,5.5,11,4,6,6,12,0,0,7,0,115,52,0,46,2,2013,6,1,4,12,6,195,7,9,Warriors,20,-9.5,1,0,6,Western,43,14,90,41,24,22,18,22,-5.5,9,-4,-6,-6,-12,0,0,10,0,111,46,0,53,1,2013,3,1,7,37,11,195,15,12
20131209,Warriors,20,-9.5,1,0,6,Western,43,14,90,41,24,22,18,22,-5.5,9,-4,-6,-6,-12,0,0,10,0,111,46,0,53,1,2013,3,1,7,37,11,195,15,12,Hornets,22,9.5,4,15,4,Eastern,39,6,94,43,16,29,23,21,5.5,11,4,6,6,12,0,0,7,0,115,52,0,46,2,2013,6,1,4,12,6,195,7,9
20131209,Grizzlies,23,0,-2,23,4,Western,41,4,86,36,21,17,12,20,-9,10,9,7,13,21,0,0,11,0,94,40,0,52,1,2013,4,-2,10,17,10,187.5,14,9,Magic,12,0,1,2,8,Eastern,32,14,75,30,15,20,19,21,9,14,-9,-7,-13,-21,0,0,3,0,85,24,0,35,0,2013,7,-5,4,22,6,187.5,12,6
20131209,Magic,12,0,1,2,8,Eastern,32,14,75,30,15,20,19,21,9,14,-9,-7,-13,-21,0,0,3,0,85,24,0,35,0,2013,7,-5,4,22,6,187.5,12,6,Grizzlies,23,0,-2,23,4,Western,41,4,86,36,21,17,12,20,-9,10,9,7,13,21,0,0,11,0,94,40,0,52,1,2013,4,-2,10,17,10,187.5,14,9
20131209,Jazz,13,-4,-3,5,5,Western,32,6,82,36,15,23,21,23,7,18,-11,0,-13,-6,1,0,11,0,94,38,0,43,1,2013,6,-3,5,7,1,203,12,4,Trailblazers,23,4,-1,15,6,Western,33,11,85,40,19,20,19,22,-7,4,11,0,13,6,0,1,11,0,105,44,0,44,1,2013,6,-1,2,19,6,203,11,17
20131209,Trailblazers,23,4,-1,15,6,Western,33,11,85,40,19,20,19,22,-7,4,11,0,13,6,0,1,11,0,105,44,0,44,1,2013,6,-1,2,19,6,203,11,17,Jazz,13,-4,-3,5,5,Western,32,6,82,36,15,23,21,23,7,18,-11,0,-13,-6,1,0,11,0,94,38,0,43,1,2013,6,-3,5,7,1,203,12,4
20131209,Kings,23,19,1,24,4,Western,40,23,81,38,23,34,27,19,4,13,15,11,19,10,0,0,11,0,112,40,0,51,1,2013,10,1,10,25,9,206,21,5,Mavericks,22,-19,2,3,4,Western,30,5,95,37,25,20,18,22,-4,8,-15,-11,-19,-10,0,0,9,0,97,40,0,39,1,2013,14,3,10,27,5,206,16,13
20131209,Mavericks,22,-19,2,3,4,Western,30,5,95,37,25,20,18,22,-4,8,-15,-11,-19,-10,0,0,9,0,97,40,0,39,1,2013,14,3,10,27,5,206,16,13,Kings,23,19,1,24,4,Western,40,23,81,38,23,34,27,19,4,13,15,11,19,10,0,0,11,0,112,40,0,51,1,2013,10,1,10,25,9,206,21,5
20131209,Seventysixers,26,-1.5,-6,2,0,Eastern,36,21,92,33,26,19,14,22,9.5,14,-11,-6,-16,-8,0,0,14,0,83,48,0,50,1,2013,7,-2,14,21,3,207.5,16,7,Clippers,20,1.5,-1,21,4,Western,40,28,82,35,22,29,19,22,-9.5,8,11,6,16,8,0,0,9,0,94,34,0,49,1,2013,10,-1,8,27,5,207.5,12,13
20131209,Clippers,20,1.5,-1,21,4,Western,40,28,82,35,22,29,19,22,-9.5,8,11,6,16,8,0,0,9,0,94,34,0,49,1,2013,10,-1,8,27,5,207.5,12,13,Seventysixers,26,-1.5,-6,2,0,Eastern,36,21,92,33,26,19,14,22,9.5,14,-11,-6,-16,-8,0,0,14,0,83,48,0,50,1,2013,7,-2,14,21,3,207.5,16,7
20131209,Wizards,18,0.5,-1,12,7,Eastern,30,12,89,32,16,9,5,20,1.5,10,-1,4,2,5,0,0,16,0,74,44,0,46,2,2013,10,-1,11,24,5,196,14,9,Nuggets,19,-0.5,1,2,4,Western,36,13,73,30,16,14,8,21,-1.5,8,1,-4,-2,-5,0,0,12,0,75,34,0,48,1,2013,10,1,5,21,7,196,20,12
20131209,Nuggets,19,-0.5,1,2,4,Western,36,13,73,30,16,14,8,21,-1.5,8,1,-4,-2,-5,0,0,12,0,75,34,0,48,1,2013,10,1,5,21,7,196,20,12,Wizards,18,0.5,-1,12,7,Eastern,30,12,89,32,16,9,5,20,1.5,10,-1,4,2,5,0,0,16,0,74,44,0,46,2,2013,10,-1,11,24,5,196,14,9
20131210,Bulls,21,-10.5,-1,11,8,Eastern,29,2,83,31,23,14,9,19,-6.5,10,-4,-6,2,7,0,0,13,0,74,36,0,42,2,2013,7,-1,15,15,3,180.5,18,8,Bucks,14,10.5,-1,7,11,Eastern,27,10,75,30,16,20,16,21,6.5,16,4,6,-2,-7,0,0,12,0,78,32,0,39,2,2013,7,-1,10,11,2,180.5,15,4
20131210,Bucks,14,10.5,-1,7,11,Eastern,27,10,75,30,16,20,16,21,6.5,16,4,6,-2,-7,0,0,12,0,78,32,0,39,2,2013,7,-1,10,11,2,180.5,15,4,Bulls,21,-10.5,-1,11,8,Eastern,29,2,83,31,23,14,9,19,-6.5,10,-4,-6,2,7,0,0,13,0,74,36,0,42,2,2013,7,-1,15,15,3,180.5,18,8
20131210,Cavaliers,25,12.5,1,19,1,Eastern,29,12,74,42,13,22,16,21,-2.5,13,15,12,16,3,0,0,9,0,109,48,0,38,2,2013,6,1,10,19,9,190,12,7,Knicks,27,-12.5,-1,1,5,Eastern,22,7,87,40,19,5,4,20,2.5,14,-15,-12,-16,-3,0,0,9,0,94,36,0,31,1,2013,4,-1,7,31,10,190,13,5
20131210,Knicks,27,-12.5,-1,1,5,Eastern,22,7,87,40,19,5,4,20,2.5,14,-15,-12,-16,-3,0,0,9,0,94,36,0,31,1,2013,4,-1,7,31,10,190,13,5,Cavaliers,25,12.5,1,19,1,Eastern,29,12,74,42,13,22,16,21,-2.5,13,15,12,16,3,0,0,9,0,109,48,0,38,2,2013,6,1,10,19,9,190,12,7
20131210,Hawks,24,-4.5,3,2,5,Eastern,33,30,87,31,22,27,21,22,4.5,10,-9,0,-8,-9,0,0,12,0,92,28,0,45,3,2013,10,2,6,26,9,203.5,15,11,Thunder,27,4.5,2,15,7,Western,44,14,86,38,19,28,21,20,-4.5,4,9,0,8,9,0,0,10,0,101,38,0,54,1,2013,8,2,12,18,4,203.5,16,15
20131210,Thunder,27,4.5,2,15,7,Western,44,14,86,38,19,28,21,20,-4.5,4,9,0,8,9,0,0,10,0,101,38,0,54,1,2013,8,2,12,18,4,203.5,16,15,Hawks,24,-4.5,3,2,5,Eastern,33,30,87,31,22,27,21,22,4.5,10,-9,0,-8,-9,0,0,12,0,92,28,0,45,3,2013,10,2,6,26,9,203.5,15,11
20131210,Lakers,22,-9,-1,3,3,Western,26,18,80,39,20,32,25,21,-3,10,-6,-5,-5,-5,0,0,7,0,108,52,0,33,1,2013,7,-1,11,19,5,206.5,11,10,Suns,24,9,2,14,3,Western,33,21,85,44,22,21,19,21,3,9,6,5,5,5,0,0,10,0,114,56,0,43,3,2013,6,2,4,23,7,206.5,13,11
20131210,Suns,24,9,2,14,3,Western,33,21,85,44,22,21,19,21,3,9,6,5,5,5,0,0,10,0,114,56,0,43,3,2013,6,2,4,23,7,206.5,13,11,Lakers,22,-9,-1,3,3,Western,26,18,80,39,20,32,25,21,-3,10,-6,-5,-5,-5,0,0,7,0,108,52,0,33,1,2013,7,-1,11,19,5,206.5,11,10
20131210,Nets,19,6,1,17,2,Eastern,34,10,70,39,16,28,23,21,-2,14,8,11,13,9,0,0,8,0,104,48,0,42,2,2013,4,1,4,12,3,193,13,6,Celtics,14,-6,3,7,1,Eastern,25,9,80,35,22,21,15,23,2,12,-8,-11,-13,-9,0,0,10,0,96,30,0,35,1,2013,8,3,6,22,11,193,9,10
20131210,Celtics,14,-6,3,7,1,Eastern,25,9,80,35,22,21,15,23,2,12,-8,-11,-13,-9,0,0,10,0,96,30,0,35,1,2013,8,3,6,22,11,193,9,10,Nets,19,6,1,17,2,Eastern,34,10,70,39,16,28,23,21,-2,14,8,11,13,9,0,0,8,0,104,48,0,42,2,2013,4,1,4,12,3,193,13,6
20131210,Pacers,22,2.5,-1,9,2,Eastern,34,10,67,34,21,25,17,22,-3.5,3,6,-11,4,-7,0,0,9,0,90,38,0,43,1,2013,7,-1,9,15,5,191,21,18,Heat,20,-2.5,2,13,6,Eastern,27,12,77,33,21,20,14,22,3.5,5,-6,11,-4,7,0,0,6,0,84,42,0,33,1,2013,13,2,6,21,4,191,12,16
20131210,Heat,20,-2.5,2,13,6,Eastern,27,12,77,33,21,20,14,22,3.5,5,-6,11,-4,7,0,0,6,0,84,42,0,33,1,2013,13,2,6,21,4,191,12,16,Pacers,22,2.5,-1,9,2,Eastern,34,10,67,34,21,25,17,22,-3.5,3,6,-11,4,-7,0,0,9,0,90,38,0,43,1,2013,7,-1,9,15,5,191,21,18
20131210,Pistons,22,-27,-1,1,5,Eastern,28,13,83,39,24,16,8,22,0,11,-27,-1,-19,-13,0,0,11,0,94,44,0,39,1,2013,4,-1,6,28,8,205.5,20,10,Timberwolves,31,27,-2,30,0,Western,32,13,85,41,16,33,28,21,0,11,27,1,19,13,0,0,14,0,121,44,0,46,2,2013,12,-2,10,24,11,205.5,12,9
20131210,Timberwolves,31,27,-2,30,0,Western,32,13,85,41,16,33,28,21,0,11,27,1,19,13,0,0,14,0,121,44,0,46,2,2013,12,-2,10,24,11,205.5,12,9,Pistons,22,-27,-1,1,5,Eastern,28,13,83,39,24,16,8,22,0,11,-27,-1,-19,-13,0,0,11,0,94,44,0,39,1,2013,4,-1,6,28,8,205.5,20,10
20131210,Raptors,23,-5.5,1,14,3,Eastern,27,10,83,38,18,19,17,20,7.5,12,-13,12,-15,-6,0,0,11,0,103,40,0,38,1,2013,6,1,9,23,10,198.5,17,7,Spurs,30,5.5,-3,24,3,Western,28,11,82,45,18,16,13,20,-7.5,4,13,-12,15,6,0,0,8,0,116,50,0,36,2,2013,8,-1,4,23,13,198.5,14,15
20131210,Spurs,30,5.5,-3,24,3,Western,28,11,82,45,18,16,13,20,-7.5,4,13,-12,15,6,0,0,8,0,116,50,0,36,2,2013,8,-1,4,23,13,198.5,14,15,Raptors,23,-5.5,1,14,3,Eastern,27,10,83,38,18,19,17,20,7.5,12,-13,12,-15,-6,0,0,11,0,103,40,0,38,1,2013,6,1,9,23,10,198.5,17,7
20131211,Hornets,23,-14,5,6,7,Eastern,32,12,84,31,14,18,17,22,-5,11,-9,2,-5,-1,0,0,9,0,83,42,0,41,1,2013,6,2,4,17,4,191.5,10,10,Magic,18,14,0,9,4,Eastern,38,8,90,38,17,9,9,22,5,15,9,-2,5,1,0,0,14,0,92,36,0,52,1,2013,6,-6,9,19,7,191.5,14,6
20131211,Magic,18,14,0,9,4,Eastern,38,8,90,38,17,9,9,22,5,15,9,-2,5,1,0,0,14,0,92,36,0,52,1,2013,6,-6,9,19,7,191.5,14,6,Hornets,23,-14,5,6,7,Eastern,32,12,84,31,14,18,17,22,-5,11,-9,2,-5,-1,0,0,9,0,83,42,0,41,1,2013,6,2,4,17,4,191.5,10,10
20131211,Bucks,16,-21,1,0,4,Eastern,21,11,84,29,18,23,17,22,11,16,-32,-16,-38,-23,0,0,16,0,77,36,0,37,0,2013,7,1,10,15,2,192,12,5,Spurs,25,21,1,38,2,Western,35,13,88,46,21,17,13,21,-11,4,32,16,38,23,0,0,17,0,109,42,0,52,0,2013,8,1,8,17,4,192,15,16
20131211,Spurs,25,21,1,38,2,Western,35,13,88,46,21,17,13,21,-11,4,32,16,38,23,0,0,17,0,109,42,0,52,0,2013,8,1,8,17,4,192,15,16,Bucks,16,-21,1,0,4,Eastern,21,11,84,29,18,23,17,22,11,16,-32,-16,-38,-23,0,0,16,0,77,36,0,37,0,2013,7,1,10,15,2,192,12,5
20131211,Celtics,20,-2,-1,9,5,Eastern,32,9,80,33,23,19,16,24,6,13,-8,3,-2,6,0,0,8,0,88,24,0,40,0,2013,5,-1,14,17,6,196,16,10,Clippers,20,2,1,10,6,Western,29,15,76,34,17,34,22,23,-6,8,8,-3,2,-6,0,0,8,0,96,42,0,37,1,2013,9,1,13,17,6,196,13,14
20131211,Clippers,20,2,1,10,6,Western,29,15,76,34,17,34,22,23,-6,8,8,-3,2,-6,0,0,8,0,96,42,0,37,1,2013,9,1,13,17,6,196,13,14,Celtics,20,-2,-1,9,5,Eastern,32,9,80,33,23,19,16,24,6,13,-8,3,-2,6,0,0,8,0,88,24,0,40,0,2013,5,-1,14,17,6,196,16,10
20131211,Grizzlies,17,-10,0,5,3,Western,24,13,81,34,25,34,26,21,6,10,-16,-3,-16,-15,0,0,9,0,100,44,0,33,1,2013,11,1,11,15,6,191.5,12,10,Thunder,22,10,3,24,5,Western,34,19,71,40,27,33,27,21,-6,4,16,3,16,15,0,0,8,0,116,44,0,42,0,2013,8,3,6,18,9,191.5,21,16
20131211,Thunder,22,10,3,24,5,Western,34,19,71,40,27,33,27,21,-6,4,16,3,16,15,0,0,8,0,116,44,0,42,0,2013,8,3,6,18,9,191.5,21,16,Grizzlies,17,-10,0,5,3,Western,24,13,81,34,25,34,26,21,6,10,-16,-3,-16,-15,0,0,9,0,100,44,0,33,1,2013,11,1,11,15,6,191.5,12,10
20131211,Kings,13,-28,2,0,4,Western,27,14,78,35,20,33,27,20,-7,13,-21,-3,-24,-12,0,1,13,0,101,54,0,40,1,2013,2,2,9,13,4,200.5,12,6,Jazz,35,28,-4,28,8,Western,27,9,89,48,27,15,13,24,7,19,21,3,24,12,1,0,12,0,122,46,0,39,1,2013,7,-4,4,23,13,200.5,6,4
20131211,Jazz,35,28,-4,28,8,Western,27,9,89,48,27,15,13,24,7,19,21,3,24,12,1,0,12,0,122,46,0,39,1,2013,7,-4,4,23,13,200.5,6,4,Kings,13,-28,2,0,4,Western,27,14,78,35,20,33,27,20,-7,13,-21,-3,-24,-12,0,1,13,0,101,54,0,40,1,2013,2,2,9,13,4,200.5,12,6
20131211,Knicks,17,1,-2,23,7,Eastern,29,6,76,31,21,19,16,21,-4,15,5,-2,14,14,1,0,10,0,83,28,0,39,0,2013,16,-2,7,19,5,181,13,5,Bulls,12,-1,-2,2,7,Eastern,32,6,72,24,19,29,24,20,4,11,-5,2,-14,-14,0,1,16,0,78,30,0,48,0,2013,9,-2,7,21,6,181,22,8
20131211,Bulls,12,-1,-2,2,7,Eastern,32,6,72,24,19,29,24,20,4,11,-5,2,-14,-14,0,1,16,0,78,30,0,48,0,2013,9,-2,7,21,6,181,22,8,Knicks,17,1,-2,23,7,Eastern,29,6,76,31,21,19,16,21,-4,15,5,-2,14,14,1,0,10,0,83,28,0,39,0,2013,16,-2,7,19,5,181,13,5
20131211,Pelicans,23,2,-2,12,7,Western,35,24,84,38,22,32,26,20,-3,10,5,1,9,6,0,0,16,0,111,38,0,51,4,2013,10,-2,7,23,9,203.5,15,9,Pistons,17,-2,-2,4,6,Eastern,28,20,96,42,19,27,17,23,3,12,-5,-1,-9,-6,0,0,15,0,106,56,0,43,0,2013,10,-2,15,21,5,203.5,13,10
20131211,Pistons,17,-2,-2,4,6,Eastern,28,20,96,42,19,27,17,23,3,12,-5,-1,-9,-6,0,0,15,0,106,56,0,43,0,2013,10,-2,15,21,5,203.5,13,10,Pelicans,23,2,-2,12,7,Western,35,24,84,38,22,32,26,20,-3,10,5,1,9,6,0,0,16,0,111,38,0,51,4,2013,10,-2,7,23,9,203.5,15,9
20131211,Timberwolves,23,-5,1,9,2,Western,28,9,96,37,15,29,25,22,-12,11,7,-19,-3,-13,0,0,17,0,106,42,0,45,0,2013,9,1,12,20,7,209.5,13,10,Seventysixers,22,5,-7,19,7,Eastern,32,24,74,39,25,14,12,23,12,15,-7,19,3,13,0,0,5,0,99,42,0,37,1,2013,7,-3,6,20,9,209.5,26,7
20131211,Seventysixers,22,5,-7,19,7,Eastern,32,24,74,39,25,14,12,23,12,15,-7,19,3,13,0,0,5,0,99,42,0,37,1,2013,7,-3,6,20,9,209.5,26,7,Timberwolves,23,-5,1,9,2,Western,28,9,96,37,15,29,25,22,-12,11,7,-19,-3,-13,0,0,17,0,106,42,0,45,0,2013,9,1,12,20,7,209.5,13,10
20131211,Warriors,20,-3.5,-1,3,6,Western,36,2,86,37,18,15,9,23,-5.5,10,2,-7,-6,-11,1,0,14,0,95,38,0,50,1,2013,6,-1,8,28,12,209,18,12,Mavericks,24,3.5,-1,18,4,Western,35,5,88,37,15,14,11,23,5.5,9,-2,7,6,11,0,1,8,0,93,38,0,43,1,2013,9,-1,8,23,8,209,11,13
20131211,Mavericks,24,3.5,-1,18,4,Western,35,5,88,37,15,14,11,23,5.5,9,-2,7,6,11,0,1,8,0,93,38,0,43,1,2013,9,-1,8,23,8,209,11,13,Warriors,20,-3.5,-1,3,6,Western,36,2,86,37,18,15,9,23,-5.5,10,2,-7,-6,-11,1,0,14,0,95,38,0,50,1,2013,6,-1,8,28,12,209,18,12
20131212,Nets,18,10,2,23,0,Eastern,37,6,74,33,31,30,28,22,1,14,9,-5,21,12,1,0,5,0,102,24,0,42,1,2013,5,2,3,20,8,197.5,13,7,Clippers,15,-10,2,13,1,Western,34,16,70,26,20,52,35,24,-1,8,-9,5,-21,-12,0,1,9,0,93,28,0,43,0,2013,6,2,16,24,6,197.5,14,15
20131212,Clippers,15,-10,2,13,1,Western,34,16,70,26,20,52,35,24,-1,8,-9,5,-21,-12,0,1,9,0,93,28,0,43,0,2013,6,2,16,24,6,197.5,14,15,Nets,18,10,2,23,0,Eastern,37,6,74,33,31,30,28,22,1,14,9,-5,21,12,1,0,5,0,102,24,0,42,1,2013,5,2,3,20,8,197.5,13,7
20131212,Trailblazers,22,3.5,1,12,7,Western,37,11,89,39,20,30,25,23,-3.5,4,7,1,0,-1,1,0,15,0,111,36,0,52,2,2013,4,1,9,27,8,213.5,14,18,Rockets,16,-3.5,-1,5,6,Western,33,19,94,40,23,24,19,23,3.5,7,-7,-1,0,1,0,1,15,0,104,66,0,48,3,2013,11,2,5,20,5,213.5,8,15
20131212,Rockets,16,-3.5,-1,5,6,Western,33,19,94,40,23,24,19,23,3.5,7,-7,-1,0,1,0,1,15,0,104,66,0,48,3,2013,11,2,5,20,5,213.5,8,15,Trailblazers,22,3.5,1,12,7,Western,37,11,89,39,20,30,25,23,-3.5,4,7,1,0,-1,1,0,15,0,111,36,0,52,2,2013,4,1,9,27,8,213.5,14,18
20131213,Bucks,18,2.5,-1,11,8,Eastern,25,8,74,33,19,25,20,23,3.5,17,-1,-8,7,4,0,1,13,0,90,36,0,38,1,2013,6,-1,7,10,4,177.5,14,5,Bulls,26,-2.5,-3,10,6,Eastern,27,4,81,34,22,19,16,21,-3.5,12,1,8,-7,-4,1,0,17,0,91,42,0,44,1,2013,8,-3,7,24,7,177.5,15,8
20131213,Bulls,26,-2.5,-3,10,6,Eastern,27,4,81,34,22,19,16,21,-3.5,12,1,8,-7,-4,1,0,17,0,91,42,0,44,1,2013,8,-3,7,24,7,177.5,15,8,Bucks,18,2.5,-1,11,8,Eastern,25,8,74,33,19,25,20,23,3.5,17,-1,-8,7,4,0,1,13,0,90,36,0,38,1,2013,6,-1,7,10,4,177.5,14,5
20131213,Celtics,17,0.5,-2,17,5,Eastern,36,14,68,33,19,25,17,25,-3.5,14,4,3,-5,6,0,1,6,0,90,38,0,42,1,2013,1,-2,10,21,7,189.5,15,10,Knicks,20,-0.5,1,11,1,Eastern,29,3,80,32,19,19,17,22,3.5,15,-4,-3,5,-6,1,0,9,0,86,36,0,38,1,2013,7,1,3,21,5,189.5,6,6
20131213,Knicks,20,-0.5,1,11,1,Eastern,29,3,80,32,19,19,17,22,3.5,15,-4,-3,5,-6,1,0,9,0,86,36,0,38,1,2013,7,1,3,21,5,189.5,6,6,Celtics,17,0.5,-2,17,5,Eastern,36,14,68,33,19,25,17,25,-3.5,14,4,3,-5,6,0,1,6,0,90,38,0,42,1,2013,1,-2,10,21,7,189.5,15,10
20131213,Hawks,27,-3.5,-1,15,1,Eastern,35,7,89,38,14,24,18,23,-5.5,11,2,2,10,2,1,0,11,0,101,48,0,46,2,2013,10,-1,7,21,7,195.5,15,11,Wizards,26,3.5,1,7,3,Eastern,42,10,100,42,20,18,11,21,5.5,11,-2,-2,-10,-2,0,1,18,0,99,54,0,60,3,2013,4,-2,9,14,4,195.5,17,9
20131213,Wizards,26,3.5,1,7,3,Eastern,42,10,100,42,20,18,11,21,5.5,11,-2,-2,-10,-2,0,1,18,0,99,54,0,60,3,2013,4,-2,9,14,4,195.5,17,9,Hawks,27,-3.5,-1,15,1,Eastern,35,7,89,38,14,24,18,23,-5.5,11,2,2,10,2,1,0,11,0,101,48,0,46,2,2013,10,-1,7,21,7,195.5,15,11
20131213,Magic,22,-11,1,14,5,Eastern,37,25,85,37,21,16,15,23,-2,15,-9,9,3,1,0,0,8,0,100,30,0,45,1,2013,7,1,4,30,11,195,12,7,Cavaliers,18,11,2,11,3,Eastern,37,13,87,42,16,20,17,22,2,13,9,-9,-3,-1,0,0,7,0,109,36,0,44,2,2013,6,2,4,21,8,195,10,8
